,mean_tp_pr,mean_st_pr,max_tp_pr,max_st_pr,sum_st_pr,sum_tp_pr,num_tp_pr,num_st_pr,num_trade_pr,max_st,max_st_power,min_st,min_st_power,max_tp,max_tp_power,min_tp,min_tp_power,value_front_intervals_pr_upper,value_front_intervals_pr_upper_power,value_front_intervals_pr_lower,value_front_intervals_pr_lower_power,value_back_intervals_pr_upper,value_back_intervals_pr_upper_power,value_back_intervals_pr_lower,value_back_intervals_pr_lower_power,diff_extereme,money,draw_down,score,methode
0,0.5115431304690417,0.2165104770022307,2.04334657843551,0.6248344422456629,10.426246779275726,26.71363780697592,39,28,67,0.61,0.9649122807017544,0.49,1.0,0.87,1.0,0.77,1.0,1.932027568390756,1.0,1.4704001726776816,1.0,5.396052432733659,1.0,4.622012786458178,1.0,5,140.71847756925052,6.286148525815159,19.817930579353494,pr
1,0.4205178761603624,0.3689010143490945,1.095001521572508,1.09932198126391,34.20337371614328,44.98028740119472,82,45,127,0.61,0.3186813186813186,0.51,0.3186813186813186,0.77,0.2666666666666666,0.67,0.2666666666666666,0.6143861861308034,1.0,0.0628514006536362,0.8823529411764706,2.7613781140949145,0.725,2.2076562885334887,0.825,4,126.94228421262852,14.141478964789266,9.587612515501249,pr
2,0.4911126342855689,0.2652440553031974,1.8632124106009365,0.8503503530838137,60.98569560568888,112.76674327029056,168,136,304,0.71,0.0634920634920634,0.63,0.1587301587301587,0.86,0.2622950819672131,0.8,0.2786885245901639,0.2453370767753908,0.5,0.2101746021484733,1.0,0.5796495587588048,0.4482758620689655,0.5312782435487858,1.0,0,258.78745704246154,13.748502365234854,31.61077127514268,pr
3,0.3432457354652322,0.2135684187206563,0.99268079145509,0.8811815279078493,5.572332391420393,8.320238710108184,14,18,32,0.67,0.1764705882352941,0.51,0.0588235294117647,0.89,0.1428571428571428,0.72,0.238095238095238,1.7711264712890775,0.3333333333333333,1.4536091755194762,0.6666666666666666,2.904605995828279,0.1428571428571428,2.399168545881001,0.2857142857142857,0,106.8697657967195,4.126653546995814,10.422651775293556,pr
4,0.5504360424885716,0.2528522373634743,1.5490679308553528,1.058555613668065,52.55836644355063,84.75441333662326,103,139,242,0.67,0.2327044025157232,0.65,0.2327044025157232,0.77,0.3036649214659686,0.76,0.3036649214659686,3.0017550390690566,1.0,2.88534535465432,1.0,8.542006830044183,1.0,8.393743725593161,1.0,5,180.4901172326816,11.167010340090435,12.427643481656636,pr
5,0.230745181689652,0.1069735596493863,0.7280070930811291,0.2457950058138854,0.9645976407035224,2.068222302801089,5,6,11,0.58,1.0,0.29,0.2045454545454545,0.79,1.0,0.48,0.5241935483870968,4.814612738115359,0.9375,0.4650700837020598,1.0,10.675078698373389,0.5735294117647058,5.1117277820814975,1.0,5,102.75906165524393,0.7622147844143744,16.30523970226902,pr
6,0.4988035213691142,0.3745095675648434,1.5254548621286323,1.062199700110548,116.09500153288536,151.56464963992244,210,208,418,0.78,0.1152542372881356,0.61,0.2440677966101695,0.79,0.1394557823129251,0.65,0.1122448979591836,0.0119847791610824,0.7962962962962963,0.0019339365154936,1.0,0.0366833391103949,0.5180722891566265,0.0258224910025387,0.9156626506024096,0,188.6741202675925,28.048607664412256,11.885861941277836,pr
7,0.2359253576789184,0.1604144702490147,1.036903115720425,0.7864962066521417,3.757938514427677,3.8264024733090185,8,19,27,0.88,0.0434782608695652,0.79,0.0434782608695652,0.72,0.24,0.63,0.24,0.9112315493765466,0.5714285714285714,0.5858533078675141,0.5714285714285714,2.559724299902745,0.3333333333333333,2.2304425514600967,1.0,0,101.36927917762684,16.13559927551984,6.6354262616379645,pr
8,0.5386194003517014,0.1965294104080071,1.381341406639382,1.110797275423409,35.851822369787655,96.21956598843325,144,106,250,0.68,1.0,0.39,0.8111111111111111,0.98,1.0,0.75,0.5305164319248826,0.7158873917071147,0.6990291262135923,0.3420278108155983,1.0,1.7769498705828752,1.0,1.1656204494409064,1.0,5,62043.40804195901,71.37238562027082,26.291799417525283,pr
9,0.1297115322424104,0.0,0.1297115322424104,0.0,0.0,0.1297115322424104,1,0,1,0.72,1.0,0.47,0.5130890052356021,0.82,1.0,0.52,0.7839506172839507,0.7364601372526605,0.6,0.3588538624616422,1.0,1.7984894488775025,1.0,1.1730862429828264,1.0,5,102.5942306448482,0.0,31.62277660168379,pr
10,0.5257511844848145,0.1914499091396262,1.288033015551611,0.7522441951822938,23.910603635911027,69.66141503693618,103,74,177,0.71,0.4074074074074074,0.42,0.4074074074074074,0.98,1.0,0.76,0.2986111111111111,0.5611740395564125,1.0,0.2955525227064477,1.0,1.1349432315918706,0.9166666666666666,0.7891269972204004,0.9166666666666666,5,38121.12860897352,44.11794623003991,34.26387832901315,pr
